new_new_emote_1107,-1.62419771906737,54.9736159392216,Emotes_science
new_new_emote_1108,-1.62509850432411,54.9741848516138,Emotes_science
new_new_emote_1109,-1.62609285948971,54.9730915862053,Emotes_science
new_new_emote_1110,-1.62896159977915,54.9720130271509,Emotes_science
new_new_emote_1111,-1.62772405076274,54.9723866713984,Emotes_science
new_new_emote_1112,-1.62674324841646,54.9720242170129,Emotes_science
new_new_emote_1113,-1.62314,54.972771,Emotes_science
new_new_emote_1114,-1.625461,54.974514,Emotes_science
new_new_emote_1171,-1.649426,54.979519,Emotes_science
new_new_emote_1172,-1.640834,54.977566,Emotes_science
new_new_emote_1173,-1.637341,54.978671,Emotes_science
new_new_emote_1174,-1.467674,55.002478,Emotes_science
new_new_emote_1408,-1.614991,54.969449,Emotes_science
new_new_emote_1409,-1.616354,54.96926,Emotes_science
new_new_emote_1410,-1.616929,54.969176,Emotes_science
new_new_emote_1411,-1.618537,54.96887,Emotes_science
new_new_emote_1412,-1.616422,54.969878,Emotes_science
new_new_emote_1413,-1.616135,54.970005,Emotes_science
new_new_emote_1414,-1.615085,54.969581,Emotes_science
new_new_emote_1701,-1.62244187156472,54.9709415843685,Emotes_science
new_new_emote_1702,-1.62300631567018,54.970718677298,Emotes_science
new_new_emote_1703,-1.62279634858507,54.9714549007002,Emotes_science
new_new_emote_1704,-1.62235913483199,54.9714355724026,Emotes_science
new_new_emote_1705,-1.62269849919361,54.9718949244835,Emotes_science
new_new_emote_1706,-1.62235576473928,54.9717950126235,Emotes_science
new_new_emote_1707,-1.62300808185773,54.970529971137,Emotes_science
new_new_emote_1708,-1.62254115292676,54.970348798596,Emotes_science
new_new_emote_1799,0,0,Emotes_science
new_new_emote_1901,-1.62083923744289,54.9735875509727,Emotes_science
new_new_emote_1902,-1.62154347697917,54.9734549487624,Emotes_science
new_new_emote_1903,-1.62198476063258,54.9730429518894,Emotes_science
new_new_emote_1904,-1.6225219524328,54.972397607978,Emotes_science
new_new_emote_1905,-1.62205357059522,54.9723691956682,Emotes_science
new_new_emote_1906,-1.62157944828272,54.9729518297722,Emotes_science
new_new_emote_1907,-1.62212923147383,54.9726300322915,Emotes_science
new_new_emote_1908,-1.62310237397882,54.9721388049708,Emotes_science
new_new_emote_1951,0,0,Emotes_science
new_new_emote_1999,0,0,Emotes_science
new_new_emote_2015,0,0,Emotes_science
new_new_emote_2025,0,0,Emotes_science
new_new_emote_2035,0,0,Emotes_science
new_new_emote_2101,-1.616204,54.994447,Emotes_science
new_new_emote_2102,-1.61638,54.994983,Emotes_science
new_new_emote_2103,-1.616718,54.995504,Emotes_science
new_new_emote_2104,-1.617637,54.995627,Emotes_science
new_new_emote_2105,-1.616042,54.995359,Emotes_science
new_new_emote_2106,-1.615112,54.99596,Emotes_science
new_new_emote_2107,-1.616241,54.995737,Emotes_science
new_new_emote_2110,0,0,Emotes_science
new_new_emote_2201,-1.625927,54.975575,Emotes_science
new_new_emote_2202,-1.625238,54.975414,Emotes_science
new_new_emote_2203,-1.624017,54.975124,Emotes_science
new_new_emote_2204,-1.623115,54.974787,Emotes_science
new_new_emote_2205,-1.626511,54.975625,Emotes_science
new_new_emote_2206,-1.626372,54.976079,Emotes_science
new_new_emote_2301,0,0,Emotes_science
new_new_emote_2302,0,0,Emotes_science
new_new_emote_2401,-1.616125,54.981553,Emotes_science
new_new_emote_2402,-1.616822,54.981297,Emotes_science
new_new_emote_2403,0,0,Emotes_science
new_new_emote_2404,-1.616997,54.979813,Emotes_science
new_new_emote_2405,-1.616803,54.980411,Emotes_science
new_new_emote_2406,-1.617349,54.979455,Emotes_science
new_new_emote_2407,0,0,Emotes_science
new_new_emote_2408,-1.617592,54.979084,Emotes_science
